time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.840000000000003,-5.76608899792,15.7383007749,21.8883382363,0.912477891956,0.0974656778058,0.0,-3.23854666302,12.2876712862,1.11724442527,0.18850536551,-0.101242576321,0.0,474.6289607110854,474.5892162804936,476.69921212226103,472.4389491437014
3.900000000000003,-5.96117552558,16.4791374342,21.9427550367,0.924302245619,0.0921081335271,0.0,-3.26433995028,12.4073920871,0.69755814554,0.179358879238,-0.0930899908236,0.0,384.0736578488319,384.83659110629327,384.06264982821426,383.2330089570298
3.960000000000003,-6.15866232188,17.2344762073,21.9775713456,0.942264430329,0.0993976080075,0.0,-3.31876575464,12.7688927124,0.460873142531,0.2075773301,-0.0549658666449,0.0,481.6358957837988,484.5072801150031,480.07500364361937,482.2440194742505
4.020000000000002,-6.35917095679,18.0089632653,21.9961915714,0.954770992029,0.0974640582753,0.0,-3.36465463637,13.0463465339,0.159164702147,0.209146120306,-0.0433143477755,0.0,454.7907077299307,455.7218634797372,454.34983085945055,454.5172046519423
4.080000000000001,-6.56222453075,18.7984612745,21.9955669876,0.968916178544,0.0964735490641,0.0,-3.40370247978,13.2695855023,-0.18037137662,0.194051817985,-0.0584588952807,0.0,437.70244104429764,436.4380644531245,436.3165494853042,435.09573438249805
4.14,-6.76782284968,19.6029827491,21.9756921682,0.986553256719,0.105428266317,0.0,-3.44979383318,13.5463573185,-0.483501940147,0.219696644003,-0.0209692186639,0.0,457.24327602464166,460.22052264172356,458.1720640714938,460.24626430318506
4.199999999999998,-6.97613810455,20.4231933196,21.9369369377,1.00441621647,0.105672646963,0.0,-3.49389062868,13.7928697518,-0.809411812904,0.19476376532,-0.00868801222725,0.0,450.8340593551824,451.8258945639965,452.0800852789418,450.1089588597057
4.259999999999997,-7.18736708694,21.2602585694,21.8798944221,1.0165363255,0.109663765195,0.0,-3.54707766789,14.1073976762,-1.09307881642,0.186244212669,-0.0331888687642,0.0,479.5249666040716,477.6592437419496,479.20688104437727,478.5915003253279
4.319999999999996,-7.40135914142,22.112598211,21.8036384636,1.0302296287,0.109180224381,0.0,-3.58588345507,14.3030871938,-1.44901624743,0.167616572546,-0.0208843633104,0.0,439.3048252432207,440.32426026733214,440.9699413616352,439.4593140201872
4.379999999999995,-7.6179236233,22.9785642988,21.7072236644,1.04133648409,0.109828440935,0.0,-3.63279543585,14.5609542143,-1.76528872791,0.155127181826,-0.00693205898887,0.0,464.3432188183118,465.4371616284477,465.50322217696,464.54851837306563
4.439999999999993,-7.83716285927,23.8588069608,21.5912250237,1.05178464629,0.110623157189,0.0,-3.67509068341,14.7792620626,-2.10145435681,0.142165825336,0.00398065831671,0.0,453.83748593982284,454.7131080268495,454.9741661860248,453.9555227933145
4.499999999999992,-8.05872261199,24.750292463,21.4541252809,1.06110343039,0.117542220219,0.0,-3.71035505171,14.9361122086,-2.46817378904,0.131161735787,0.0311190735904,0.0,433.3398682702881,435.6165334232359,435.51967085314374,434.61599951576454
4.559999999999991,-8.28264242912,25.652629236,21.2959983397,1.06913819699,0.123141337324,0.0,-3.75372101693,15.140468074,-2.80257234727,0.125351171768,0.00872282731675,0.0,455.53722934785316,453.7418029222064,454.12684640475,453.6751495584835
4.6199999999999894,-8.50875438153,26.5639822844,21.1161628334,1.09278999987,0.137145457862,0.0,-3.7833451914,15.2368391846,-3.19283152568,0.0801376312856,-0.0327155752443,0.0,419.7865132223198,416.172735957459,419.70500843148307,415.77149680723073
4.679999999999988,-8.73709663192,27.4838475561,20.9143358536,1.09758702041,0.135312854996,0.0,-3.82794684712,15.4243340651,-3.53398630722,0.0786326775341,-0.0297829101321,0.0,452.79779676843583,453.0334705484437,454.04219133813,453.92629825025
4.739999999999987,-8.96790381513,28.4135153589,20.6915572838,1.10241235977,0.135067899117,0.0,-3.86563031387,15.5639887158,-3.890957329,0.0812172384289,-0.0446389478541,0.0,439.311541800735,438.07663997204054,438.49562034254745,438.71556269154985
4.799999999999986,-9.20085673732,29.3506958451,20.4471881662,1.10743827192,0.13237774065,0.0,-3.89946468767,15.6750496636,-4.25351629211,0.0755685433512,-0.0456908684184,0.0,429.42867997831326,429.338142303515,429.95930931605204,429.48543673919625
4.859999999999984,-9.43632197505,30.2976932948,20.1828859193,1.11687681381,0.135069635667,0.0,-3.94924990595,15.8897174031,-4.55675411249,0.0500787955607,-0.0724536985232,0.0,468.7421142671069,466.65456223791335,468.5116593904428,466.52760195631106
4.919999999999983,-9.67432377972,31.2544274702,19.8990213361,1.12384787385,0.13471860049,0.0,-3.98412110109,16.0008501829,-4.90451749853,0.070727963096,-0.0517227606078,0.0,434.0110112178767,435.7453470071453,434.4054389369826,436.136992506221
4.979999999999982,-9.91438445866,32.2175246861,19.5943822666,1.12840098626,0.131909841616,0.0,-4.01789263114,16.1020369928,-5.24891981848,0.063316823259,-0.0468572796169,0.0,433.3921845193038,433.7995669784005,432.2590186582338,431.6372624828227
5.0399999999999805,-10.1565182403,33.1869554463,19.2694630261,1.1383043508,0.131268672581,0.0,-4.05313570968,16.2114985784,-5.58124889135,0.0892081453603,-0.0318750243979,0.0,436.11875801086165,437.3681999286362,436.0630036686958,438.22606379576825
